"","GEOID","percent","pop_size","demographic","percent_final"
"43354","6001444304",0.414,2411.136,"Asian",0.414
"43355","6001444400",0.211,1173.793,"Asian",0.211
"43356","6001444500",0.259,1816.367,"Asian",0.259
"43357","6001444601",0.475,2837.65,"Asian",0.475
"43358","6001444602",0.638,2977.546,"Asian",0.638
"43359","6001450101",0.55,3909.4,"Asian",0.55
"43360","6001450102",0.446,2988.646,"Asian",0.446
"43361","6001450200",0.328,1794.16,"Asian",0.328
"43362","6001450300",0.252,1369.368,"Asian",0.252
"43363","6001450400",0.288,2345.76,"Asian",0.288
"43364","6001450501",0.247,817.323,"Asian",0.247
"43365","6001450502",0.452,2749.516,"Asian",0.452
"43366","6001450601",0.362,1319.49,"Asian",0.362
"43367","6001450603",0.305,1543.91,"Asian",0.305
"43368","6001450604",0.268,1387.704,"Asian",0.268
"43369","6001450605",0.287,1086.869,"Asian",0.287
"43370","6001450606",0.359,2165.847,"Asian",0.359
"43371","6001450607",0.384,2127.744,"Asian",0.384
"43372","6001450608",0.424,1969.904,"Asian",0.424
"43373","6001450609",0.333,1601.73,"Asian",0.333
"43374","6001450701",0.41,3515.75,"Asian",0.41
"43375","6001450741",0.202,1208.566,"Asian",0.202
"43376","6023990100",NA,NA,"Asian",NA
"43377","6025010101",0.01,42.07,"Asian",0.01
"43378","6025010102",0.034,132.702,"Asian",0.034
"43379","6025010200",0.004,11.06,"Asian",0.004
"43380","6025010300",0.02,18.36,"Asian",0.02
"43381","6025010401",0.012,28.152,"Asian",0.012
"43382","6025010402",0.002,10.768,"Asian",0.002
"43383","6025010500",0.002,14.722,"Asian",0.002
"43384","6025010600",0.006,42.534,"Asian",0.006
"43385","6025010700",0,0,"Asian",0
"43386","6025010800",0.01,11.03,"Asian",0.01
"43387","6025010900",0.004,26.7,"Asian",0.004
"43388","6025011001",0.002,9.236,"Asian",0.002
"43389","6025011002",0.049,559.335,"Asian",0.049
"43390","6025011100",0.01,40.01,"Asian",0.01
"43391","6025011201",0.016,117.92,"Asian",0.016
"43392","6025011202",0.018,115.524,"Asian",0.018
"43393","6025011301",0,0,"Asian",0
"43394","6025011302",0.002,3.634,"Asian",0.002
"43395","6025011303",0.014,77.196,"Asian",0.014
"43396","6025011400",0,0,"Asian",0
"43397","6025011500",0.019,118.921,"Asian",0.019
"43398","6025011600",0,0,"Asian",0
"43399","6025011700",0.006,27.468,"Asian",0.006
"43400","6025011801",0.064,250.88,"Asian",0.064
"43401","6025011802",0.032,151.392,"Asian",0.032
"43402","6025011803",0.018,138.87,"Asian",0.018
"43403","6025011901",0,0,"Asian",0
"43404","6025011902",0,0,"Asian",0
"43405","6025011903",0.013,69.628,"Asian",0.013
"43406","6025012001",0,0,"Asian",0
"43407","6025012003",0.036,153.792,"Asian",0.036
"43408","6025012004",0,0,"Asian",0
"43409","6025012101",0.021,63.21,"Asian",0.021
"43410","6025012102",0,0,"Asian",0
"43411","6025012201",0,0,"Asian",0
"43412","6025012202",0.007,25.088,"Asian",0.007
"43413","6023940000",0,0,"Asian",0
"43414","6025012301",0.019,95.456,"Asian",0.019
"43415","6025012302",0.002,10.138,"Asian",0.002
"43416","6025012400",0.028,15.736,"Asian",0.028
"43417","6025940000",0.006,11.694,"Asian",0.006
"43418","6027000100",0.008,23.312,"Asian",0.008
"43419","6027000200",0.026,49.868,"Asian",0.026
"43420","6027000300",0,0,"Asian",0
"43421","6037141202",0.058,169.592,"Asian",0.058
"43422","6037141303",0.073,243.09,"Asian",0.073
"43423","6037141304",0.04,124.64,"Asian",0.04
"43424","6037141305",0.047,123.375,"Asian",0.047
"43425","6037141306",0.065,204.425,"Asian",0.065
"43426","6037141400",0.079,413.407,"Asian",0.079
"43427","6037141500",0.072,216.432,"Asian",0.072
"43428","6037141600",0.099,414.117,"Asian",0.099
"43429","6037141700",0.053,166.95,"Asian",0.053
"43430","6037143101",0.091,196.287,"Asian",0.091
"43431","6037143102",0.099,209.781,"Asian",0.099
"43432","6037143200",0.089,370.062,"Asian",0.089
"43433","6037143301",0.074,257.076,"Asian",0.074
"43434","6037143302",0.081,264.627,"Asian",0.081
"43435","6037143401",0.075,415.125,"Asian",0.075
"43436","6037143402",0.011,20.449,"Asian",0.011
"43437","6037143500",0.021,118.335,"Asian",0.021
"43438","6037143602",0.124,612.064,"Asian",0.124
"43439","6037143603",0.093,227.199,"Asian",0.093
"43440","6037143605",0.147,253.428,"Asian",0.147
"43441","6037143606",0.137,239.339,"Asian",0.137
"43442","6037143700",0.05,174.25,"Asian",0.05
"43443","6037143801",0.074,241.98,"Asian",0.074
"43444","6037143802",0.081,182.007,"Asian",0.081
"43445","6037143901",0.042,180.264,"Asian",0.042
"43446","6037143902",0.091,263.172,"Asian",0.091
"43447","6037181000",0.232,1405.688,"Asian",0.232
"43448","6037181300",0.265,1024.755,"Asian",0.265
"43449","6037181400",0.34,1604.12,"Asian",0.34
"43450","6037181500",0.282,1133.358,"Asian",0.282
"43451","6037181600",0.229,1065.995,"Asian",0.229
"43452","6037183101",0.068,166.056,"Asian",0.068
"43453","6037183103",0.066,316.602,"Asian",0.066
"43454","6037183104",0.155,294.345,"Asian",0.155
"43455","6037183220",0.14,471.8,"Asian",0.14
"43456","6037183221",0.093,328.29,"Asian",0.093
"43457","6037183222",0.162,583.038,"Asian",0.162
"43458","6037183300",0.17,597.89,"Asian",0.17
"43459","6037183401",0.237,577.332,"Asian",0.237
"43460","6037183402",0.265,759.755,"Asian",0.265
"43461","6037183510",0.103,261.105,"Asian",0.103
"43462","6037183520",0.028,110.432,"Asian",0.028
"43463","6037183610",0.098,285.082,"Asian",0.098
"43464","6037293302",0.277,1413.531,"Asian",0.277
"43465","6037293304",0.133,698.25,"Asian",0.133
"43466","6037293306",0.211,477.282,"Asian",0.211
"43467","6037293307",0.168,450.744,"Asian",0.168
"43468","6037294110",0.015,58.845,"Asian",0.015
"43469","6037294120",0.021,58.38,"Asian",0.021
"43470","6037294200",0.048,233.904,"Asian",0.048
"43471","6037294301",0.09,235.35,"Asian",0.09
"43472","6037294302",0.025,118.675,"Asian",0.025
"43473","6037294410",0.17,863.43,"Asian",0.17
"43474","6037294421",0.121,336.501,"Asian",0.121
"43475","6037294510",0.021,106.071,"Asian",0.021
"43476","6037294520",0.005,18.735,"Asian",0.005
"43477","6037294610",0.053,235.002,"Asian",0.053
"43478","6037294620",0.007,31.297,"Asian",0.007
"43479","6037294701",0.012,35.748,"Asian",0.012
"43480","6037294810",0.022,89.562,"Asian",0.022
"43481","6037294820",0.025,85.175,"Asian",0.025
"43482","6037294830",0.007,29.701,"Asian",0.007
"43483","6037294900",0.03,113.31,"Asian",0.03
"43484","6037295103",0.111,596.07,"Asian",0.111
"43485","6037296210",0.01,38.78,"Asian",0.01
"43486","6037296220",0.084,329.28,"Asian",0.084
"43487","6037296300",0.297,1355.211,"Asian",0.297
"43488","6037296401",0.113,373.239,"Asian",0.113
"43489","6037296402",0.12,377.64,"Asian",0.12
"43490","6037296500",0.051,177.888,"Asian",0.051
"43491","6037296600",0.022,115.808,"Asian",0.022
"43492","6037296901",0.043,193.199,"Asian",0.043
"43493","6037296902",0.018,79.47,"Asian",0.018
"43494","6037297001",0.018,27.486,"Asian",0.018
"43495","6037297002",0.102,450.84,"Asian",0.102
"43496","6037297110",0.054,249.75,"Asian",0.054
"43497","6037297120",0.079,256.197,"Asian",0.079
"43498","6037297201",0.049,216.629,"Asian",0.049
"43499","6037297202",0.032,127.072,"Asian",0.032
"43500","6037297300",0.044,92.224,"Asian",0.044
"43501","6037297400",0.047,147.627,"Asian",0.047
"43502","6037297501",0.017,45.271,"Asian",0.017
"43503","6037297502",0.066,150.15,"Asian",0.066
"43504","6037297601",0.026,81.12,"Asian",0.026
"43505","6037297602",0.074,257.076,"Asian",0.074
"43506","6037300100",0.26,1732.12,"Asian",0.26
"43507","6037535605",0,0,"Asian",0
"43508","6037535606",0,0,"Asian",0
"43509","6037535607",0,0,"Asian",0
"43510","6037535701",0.079,408.825,"Asian",0.079
"43511","6037535702",0.001,5.913,"Asian",0.001
"43512","6037535802",0.002,12.384,"Asian",0.002
"43513","6037535803",0.001,3.781,"Asian",0.001
"43514","6037535804",0,0,"Asian",0
"43515","6037535901",0,0,"Asian",0
"43516","6037535902",0.006,37.362,"Asian",0.006
"43517","6037536000",0.006,20.604,"Asian",0.006
"43518","6037536102",0,0,"Asian",0
"43519","6037536103",0.003,15.087,"Asian",0.003
"43520","6037536104",0.008,28.688,"Asian",0.008
"43521","6037536201",0.002,6.616,"Asian",0.002
"43522","6037536202",0.012,54.768,"Asian",0.012
"43523","6037540000",0.016,116.72,"Asian",0.016
"43524","6037540101",0,0,"Asian",0
"43525","6037540102",0,0,"Asian",0
"43526","6037540201",0.007,15.771,"Asian",0.007
"43527","6037540202",0.015,99.39,"Asian",0.015
"43528","6037540203",0.002,11.566,"Asian",0.002
"43529","6037540300",0.013,60.84,"Asian",0.013
"43530","6037540400",0,0,"Asian",0
"43531","6037540501",0.01,58.63,"Asian",0.01
"43532","6037540502",0,0,"Asian",0
"43533","6037540600",0,0,"Asian",0
"43534","6037540700",0.015,48.075,"Asian",0.015
"43535","6037540800",0,0,"Asian",0
"43536","6037540901",0.01,49.56,"Asian",0.01
"43537","6037540902",0,0,"Asian",0
"43538","6037541003",0.017,82.246,"Asian",0.017
"43539","6037541100",0.011,34.771,"Asian",0.011
"43540","6037541200",0.004,25.32,"Asian",0.004
"43541","6037541300",0.009,49.599,"Asian",0.009
"43542","6037541401",0.038,136.572,"Asian",0.038
"43543","6037541402",0.008,29.8,"Asian",0.008
"43544","6037535604",0,0,"Asian",0
"43545","6037541500",0,0,"Asian",0
"43546","6037541603",0.008,24.88,"Asian",0.008
"43547","6037541604",0.002,9.51,"Asian",0.002
"43548","6037541605",0.054,271.674,"Asian",0.054
"43549","6037541606",0.005,13.6,"Asian",0.005
"43550","6037920121",0.272,2826.352,"Asian",0.272
"43551","6037920200",0.012,70.2,"Asian",0.012
"43552","6037920303",0.198,300.168,"Asian",0.198
"43553","6037920312",0.059,387.099,"Asian",0.059
"43554","6037920313",0.049,259.602,"Asian",0.049
"43555","6037920314",0.146,503.408,"Asian",0.146
"43556","6037920322",0.04,115.32,"Asian",0.04
"43557","6037920326",0.22,1389.3,"Asian",0.22
"43558","6037920328",0.155,311.86,"Asian",0.155
"43559","6037920329",0.065,432.445,"Asian",0.065
"43560","6037920330",0.096,343.008,"Asian",0.096
"43561","6037920331",0.04,157.48,"Asian",0.04
"43562","6037920332",0.041,99.466,"Asian",0.041
"43563","6037920334",0.07,443.8,"Asian",0.07
"43564","6037920338",0.209,1195.48,"Asian",0.209
"43565","6037920339",0.288,2349.504,"Asian",0.288
"43566","6037920340",0.07,227.85,"Asian",0.07
"43567","6037920341",0.042,142.128,"Asian",0.042
"43568","6037920342",0.126,397.656,"Asian",0.126
"43569","6037920343",0.094,381.828,"Asian",0.094
"43570","6037930400",0.05,66.05,"Asian",0.05
"43571","6037980001",NA,NA,"Asian",NA
"43572","6037980002",NA,NA,"Asian",NA
"43573","6037980003",NA,NA,"Asian",NA
"43574","6037980004",NA,NA,"Asian",NA
"43575","6037980005",NA,NA,"Asian",NA
"43576","6037980006",NA,NA,"Asian",NA
"43577","6037980007",NA,NA,"Asian",NA
"43578","6037980008",0,0,"Asian",0
"43579","6037980009",0.2,1,"Asian",0.2
"43580","6037980010",0.244,26.596,"Asian",0.244
"43581","6037980011",0,0,"Asian",0
"43582","6037980012",0,0,"Asian",0
"43583","6037980013",NA,NA,"Asian",NA
"43584","6037980014",0,0,"Asian",0
"43585","6037980015",0.133,136.724,"Asian",0.133
"43586","6037980016",0.012,3.936,"Asian",0.012
"43587","6037980017",0.084,90.3,"Asian",0.084
"43588","6037980018",NA,NA,"Asian",NA
"43589","6037980019",0.065,4.29,"Asian",0.065
"43590","6037980020",NA,NA,"Asian",NA
"43591","6037980021",0.267,12.549,"Asian",0.267
"43592","6037980022",NA,NA,"Asian",NA
"43593","6059063400",0.012,61.968,"Asian",0.012
"43594","6059063500",0.014,83.902,"Asian",0.014
"43595","6059063601",0.053,235.214,"Asian",0.053
"43596","6059063603",0.058,302.76,"Asian",0.058
"43597","6059063604",0.044,193.644,"Asian",0.044
"43598","6059063605",0.039,217.308,"Asian",0.039
"43599","6059063701",0.059,360.018,"Asian",0.059
"43600","6059063702",0.059,363.381,"Asian",0.059
"43601","6059063802",0.071,220.668,"Asian",0.071
"43602","6059063803",0.054,234.468,"Asian",0.054
"43603","6059063805",0.09,241.47,"Asian",0.09
"43604","6059063806",0.055,212.245,"Asian",0.055
"43605","6059063807",0.076,363.964,"Asian",0.076
"43606","6059063808",0.021,108.948,"Asian",0.021
"43607","6059063902",0.131,892.634,"Asian",0.131
"43608","6059063903",0.157,597.228,"Asian",0.157
"43609","6059063904",0.152,676.096,"Asian",0.152
"43610","6059063905",0.102,381.48,"Asian",0.102
"43611","6059063906",0.067,445.818,"Asian",0.067
"43612","6059063908",0.232,1351.632,"Asian",0.232
"43613","6059063909",0.271,989.963,"Asian",0.271
"43614","6059063910",0.219,996.012,"Asian",0.219
"43615","6059074003",0.153,543.609,"Asian",0.153
"43616","6059074004",0.186,1424.388,"Asian",0.186
"43617","6059074005",0.117,836.199,"Asian",0.117
"43618","6059074006",0.086,507.056,"Asian",0.086
"43619","6059074102",0.078,485.16,"Asian",0.078
"43620","6059074103",0.01,55.79,"Asian",0.01
"43621","6059074106",0.111,707.181,"Asian",0.111
"43622","6059074107",0.28,1617.56,"Asian",0.28
"43623","6059074108",0.097,468.413,"Asian",0.097
"43624","6059074109",0.158,480.952,"Asian",0.158
"43625","6059074110",0.282,1006.74,"Asian",0.282
"43626","6059074111",0.218,1206.194,"Asian",0.218
"43627","6059074200",0.011,99.352,"Asian",0.011
"43628","6059074300",0.034,130.458,"Asian",0.034
"43629","6059074403",0,0,"Asian",0
"43630","6059074405",0.01,69.05,"Asian",0.01
"43631","6059074406",0.028,100.268,"Asian",0.028
"43632","6059074407",0.04,272.48,"Asian",0.04
"43633","6059074408",0.055,309.925,"Asian",0.055
"43634","6059074501",0.097,625.65,"Asian",0.097
"43635","6059074502",0.036,198.828,"Asian",0.036
"43636","6059074601",0.024,182.904,"Asian",0.024
"43637","6059074602",0.002,16.094,"Asian",0.002
"43638","6065043313",0.052,193.96,"Asian",0.052
"43639","6065043314",0.011,44.99,"Asian",0.011
"43640","6065043315",0.002,5.67,"Asian",0.002
"43641","6065043316",0.059,196.529,"Asian",0.059
"43642","6065043318",0.017,93.925,"Asian",0.017
"43643","6065043319",0.031,160.921,"Asian",0.031
"43644","6065043401",0.004,27.168,"Asian",0.004
"43645","6065043403",0.015,44.25,"Asian",0.015
"43646","6065043404",0.007,17.416,"Asian",0.007
"43647","6065043405",0.008,38.296,"Asian",0.008
"43648","6065043503",0.034,125.902,"Asian",0.034
"43649","6065043505",0.014,47.082,"Asian",0.014
"43650","6065043506",0.013,104.793,"Asian",0.013
"43651","6065043509",0.012,66.864,"Asian",0.012
"43652","6065043512",0.052,396.604,"Asian",0.052
"43653","6065043513",0.005,16.79,"Asian",0.005
"43654","6065043517",0.072,611.64,"Asian",0.072
"43655","6065043518",0.012,68.004,"Asian",0.012
"43656","6065043519",0.029,34.191,"Asian",0.029
"43657","6065043520",0,0,"Asian",0
"43658","6065043521",0.047,163.983,"Asian",0.047
"43659","6065043522",0.066,191.664,"Asian",0.066
"43660","6065043523",0.01,34.03,"Asian",0.01
"43661","6065043524",0.063,287.091,"Asian",0.063
"43662","6065043601",0.011,61.589,"Asian",0.011
"43663","6065043602",0.025,99.55,"Asian",0.025
"43664","6065043701",0.003,13.128,"Asian",0.003
"43665","6065043702",0.015,73.335,"Asian",0.015
"43666","6065043703",0.009,29.646,"Asian",0.009
"43667","6065043802",0.05,367.05,"Asian",0.05
"43668","6065043807",0.046,327.336,"Asian",0.046
"43669","6065043809",0.043,262.214,"Asian",0.043
"43670","6065043810",0.069,334.65,"Asian",0.069
"43671","6065043812",0.039,239.031,"Asian",0.039
"43672","6065043813",0.013,55.029,"Asian",0.013
"43673","6065043818",0.119,492.422,"Asian",0.119
"43674","6065043820",0.105,606.795,"Asian",0.105
"43675","6065043821",0.064,347.84,"Asian",0.064
"43676","6065043822",0.027,80.325,"Asian",0.027
"43677","6065043823",0.119,1368.857,"Asian",0.119
"43678","6065043824",0.029,157.528,"Asian",0.029
"43679","6065043900",0.01,69.81,"Asian",0.01
"43680","6065044000",0.016,30.768,"Asian",0.016
"43681","6065044101",0.032,99.552,"Asian",0.032
"43682","6071002025",0.056,297.416,"Asian",0.056
"43683","6071002027",0.05,267.7,"Asian",0.05
"43684","6071002028",0.056,346.752,"Asian",0.056
"43685","6071002029",0.144,844.848,"Asian",0.144
"43686","6071002031",0.242,1621.884,"Asian",0.242
"43687","6071002035",0.208,1566.24,"Asian",0.208
"43688","6071002037",0.101,778.407,"Asian",0.101
"43689","6071002038",0.115,647.68,"Asian",0.115
"43690","6071002039",0.233,1172.456,"Asian",0.233
"43691","6071002040",0.161,844.445,"Asian",0.161
"43692","6071002041",0.212,1150.1,"Asian",0.212
"43693","6071002042",0.152,372.4,"Asian",0.152
"43694","6071002043",0.263,1649.01,"Asian",0.263
"43695","6071002044",0.207,914.94,"Asian",0.207
"43696","6071002045",0.191,456.872,"Asian",0.191
"43697","6071002046",0.231,1683.066,"Asian",0.231
"43698","6071002047",0.081,283.095,"Asian",0.081
"43699","6071002048",0.128,431.104,"Asian",0.128
"43700","6071002049",0.019,56.544,"Asian",0.019
"43701","6071002050",0.279,1594.764,"Asian",0.279
"43702","6071002051",0.306,1395.972,"Asian",0.306
"43703","6071002101",0.024,115.512,"Asian",0.024
"43704","6071002103",0.091,481.39,"Asian",0.091
"43705","6071002105",0.148,937.136,"Asian",0.148
"43706","6071002107",0.053,264.205,"Asian",0.053
"43707","6071002109",0.151,1023.176,"Asian",0.151
"43708","6071002111",0.222,813.408,"Asian",0.222
"43709","6071002112",0.182,672.672,"Asian",0.182
"43710","6071002204",0.045,274.77,"Asian",0.045
"43711","6071002206",0.036,260.064,"Asian",0.036
"43712","6071002207",0.045,274.14,"Asian",0.045
"43713","6071002306",0.08,316.24,"Asian",0.08
"43714","6071002307",0.052,296.244,"Asian",0.052
"43715","6071002308",0.079,701.52,"Asian",0.079
"43716","6071002309",0.117,403.767,"Asian",0.117
"43717","6071002310",0.094,474.042,"Asian",0.094
"43718","6071002311",0.126,692.622,"Asian",0.126
"43719","6071002312",0.112,619.584,"Asian",0.112
"43720","6071002313",0.053,354.199,"Asian",0.053
"43721","6071002314",0.099,559.251,"Asian",0.099
"43722","6071002315",0.269,980.236,"Asian",0.269
"43723","6071002403",0.008,42.056,"Asian",0.008
"43724","6071002404",0.006,22.062,"Asian",0.006
"43725","6073013205",0.022,50.556,"Asian",0.022
"43726","6073013206",0.032,217.824,"Asian",0.032
"43727","6073013301",0.058,287.448,"Asian",0.058
"43728","6073013302",0.018,122.472,"Asian",0.018
"43729","6073013303",0.06,290.22,"Asian",0.06
"43730","6073013306",0.076,333.412,"Asian",0.076
"43731","6073013307",0.095,506.54,"Asian",0.095
"43732","6073013308",0.062,235.166,"Asian",0.062
"43733","6073013309",0.088,619.872,"Asian",0.088
"43734","6073013312",0.077,220.836,"Asian",0.077
"43735","6073013315",0.232,895.984,"Asian",0.232
"43736","6073013316",0.26,2082.08,"Asian",0.26
"43737","6073013317",0.335,5017.63,"Asian",0.335
"43738","6073013318",0.233,1743.772,"Asian",0.233
"43739","6073013319",0.155,1146.535,"Asian",0.155
"43740","6073013320",0.286,2015.442,"Asian",0.286
"43741","6073013321",0.293,2432.486,"Asian",0.293
"43742","6073013322",0.333,1716.282,"Asian",0.333
"43743","6073013323",0.135,857.385,"Asian",0.135
